"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o18235620","2017-10-23","00:05","","","57","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18235003","2017-10-22","22:04","","","124","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18234213","2017-10-22","20:10","","","117","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18233249","2017-10-22","18:05","","","137","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18232541","2017-10-22","16:32","","","76","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18231476","2017-10-22","14:18","","110","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18230890","2017-10-22","12:09","","","22","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18230070","2017-10-21","20:15","","","39","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18229757","2017-10-21","18:15","","","68","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18227834","2017-10-21","12:29","","","25","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18227362","2017-10-21","10:55","","","1","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18226384","2017-10-20","18:23","","46","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18222360","2017-10-20","14:00","","","97","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18219666","2017-10-20","11:57","","","105","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18217790","2017-10-20","10:01","","","56","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18216894","2017-10-20","08:09","","","5","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18216050","2017-10-19","23:58","","","75","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18215565","2017-10-19","22:05","","","118","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18018271","2017-10-19","20:13","","","126","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18016546","2017-10-19","18:04","","","137","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18014084","2017-10-19","16:02","","","91","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18011075","2017-10-19","14:03","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18007751","2017-10-19","11:57","","","187","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18005295","2017-10-19","10:07","","","76","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18003032","2017-10-19","00:07","","","49","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18002303","2017-10-18","22:11","","","170","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o18000729","2017-10-18","20:02","","","161","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17998680","2017-10-18","18:11","","","124","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17995777","2017-10-18","16:08","","","179","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17992486","2017-10-18","14:10","","","152","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17988662","2017-10-18","11:54","","","131","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17986115","2017-10-18","10:03","","","91","","Circulation Student","Head Count - Main","blank","blank","Color printing","blank"
"o17983810","2017-10-18","00:02","","","66","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17982938","2017-10-17","21:56","","","128","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17981650","2017-10-17","20:05","","","185","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17979688","2017-10-17","18:08","","","179","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17977032","2017-10-17","16:18","","134","134","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17973173","2017-10-17","13:55","","","171","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17966923","2017-10-17","09:54","","","67","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17965961","2017-10-17","08:15","","","5","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17964827","2017-10-17","00:01","","","65","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17964181","2017-10-16","22:17","","152","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17962694","2017-10-16","20:16","","","205","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17960837","2017-10-16","18:17","","42","42","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17957942","2017-10-16","16:08","205","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17953959","2017-10-16","13:53","","","152","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17950913","2017-10-16","12:06","","","219","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17921111","2017-10-16","10:05","","","102","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17845803","2017-10-16","08:10","","","6","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17844940","2017-10-16","00:08","","","42","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17844319","2017-10-15","22:09","","","139","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17843376","2017-10-15","20:06","","","152","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17842432","2017-10-15","18:09","","","129","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17841241","2017-10-15","16:01","","164","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17840354","2017-10-15","14:10","","148","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17838904","2017-10-14","20:17","","","49","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17838635","2017-10-14","18:13","","","70","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17837902","2017-10-14","15:54","","","112","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17837332","2017-10-14","14:19","","","91","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17836445","2017-10-14","11:56","","","40","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17835556","2017-10-13","20:08","","","27","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17835028","2017-10-13","18:11","","","65","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17831226","2017-10-13","14:00","","","94","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17828895","2017-10-13","11:55","","","95","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17826916","2017-10-13","09:56","","","69","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17825965","2017-10-13","08:22","","","19","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17825223","2017-10-13","00:02","","","37","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17824533","2017-10-12","22:09","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17823547","2017-10-12","20:16","","","149","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17821835","2017-10-12","18:13","","","125","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17819235","2017-10-12","16:03","","","184","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17815930","2017-10-12","13:53","","","162","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17812953","2017-10-12","11:55","","","175","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17810253","2017-10-12","09:51","","","74","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17809311","2017-10-12","08:21","","","21","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17807940","2017-10-12","00:06","","","77","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17807248","2017-10-11","22:08","","","143","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17805753","2017-10-11","20:00","","","156","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17804028","2017-10-11","18:15","","","137","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17800798","2017-10-11","15:55","","","151","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17797816","2017-10-11","14:10","","","139","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17794157","2017-10-11","11:57","","","101","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17791197","2017-10-11","09:54","","","71","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17790032","2017-10-11","08:14","","","9","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17788883","2017-10-11","00:07","","","19","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17788086","2017-10-10","22:05","","","51","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17786728","2017-10-10","20:06","80","","","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17784367","2017-10-10","17:56","","","87","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17781725","2017-10-10","16:11","","","63","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17778005","2017-10-10","13:59","","","63","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17774275","2017-10-10","11:51","","","48","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17771852","2017-10-10","10:11","","","25","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17740001","2017-10-06","16:04","","","33","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17737583","2017-10-06","13:58","","","74","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17735294","2017-10-06","11:58","","","120","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17733163","2017-10-06","09:58","","","63","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17732290","2017-10-06","08:10","","","6","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17731551","2017-10-06","00:04","","","45","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
"o17731026","2017-10-05","22:12","","","104","","Circulation Student","Head Count - Main","blank","blank","blank","blank"
