"Id","Date","Time","Question","Details","Answer","Notes","Entered By","What type of questions?","What tools were used?","What forms were used?","If Technology Question:","Was the patron referred elsewhere?"
"o12601520","2016-10-28","09:15","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12598303","2016-10-27","23:59","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12597617","2016-10-27","22:06","","","18","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12596459","2016-10-27","20:10","","40","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12594590","2016-10-27","17:58","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12592071","2016-10-27","15:58","","","35","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12589320","2016-10-27","14:16","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12585301","2016-10-27","11:55","","","37","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12581951","2016-10-27","10:06","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12579589","2016-10-27","08:12","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12576802","2016-10-27","00:08","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12575182","2016-10-26","22:05","","","60","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12573234","2016-10-26","20:07","","","35","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12571341","2016-10-26","18:39","","","34","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12567744","2016-10-26","16:15","","","64","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12564210","2016-10-26","14:13","","","50","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12560430","2016-10-26","12:01","","","34","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12557388","2016-10-26","10:13","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12555120","2016-10-26","08:11","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12552134","2016-10-26","00:07","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12551336","2016-10-25","22:08","","","21","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12549652","2016-10-25","20:07","","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12546812","2016-10-25","18:15","","","31","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12542831","2016-10-25","15:58","","","52","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12537169","2016-10-25","12:36","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12532331","2016-10-25","09:59","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12531158","2016-10-25","09:12","","","6","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12526882","2016-10-25","00:10","","","13","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12525284","2016-10-24","22:13","","","41","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12522553","2016-10-24","20:18","69","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12520040","2016-10-24","17:52","","","46","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12517613","2016-10-24","16:12","","","54","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12513928","2016-10-24","14:09","","","37","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12511340","2016-10-24","12:39","","","41","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12503584","2016-10-24","08:11","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12500378","2016-10-24","00:02","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12499779","2016-10-23","22:18","","","34","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12499121","2016-10-23","20:42","","","35","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12497576","2016-10-23","17:57","","","31","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12496733","2016-10-23","16:12","","","41","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12495796","2016-10-23","14:21","","","22","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12495123","2016-10-23","12:33","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12493690","2016-10-22","20:05","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12493292","2016-10-22","18:17","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12492544","2016-10-22","16:02","","","14","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12491659","2016-10-22","13:59","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12490894","2016-10-22","12:13","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12490190","2016-10-22","09:58","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12489149","2016-10-21","20:08","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12488478","2016-10-21","18:07","","","6","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12486981","2016-10-21","16:11","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12484700","2016-10-21","14:10","20","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12482361","2016-10-21","12:04","","","18","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12477910","2016-10-21","08:13","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12475194","2016-10-21","00:05","","","14","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12474450","2016-10-20","22:04","","","34","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12473160","2016-10-20","20:03","","","51","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12466463","2016-10-20","14:16","","","49","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12464270","2016-10-20","12:49","","","39","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12464145","2016-10-20","12:44","","","51","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12459976","2016-10-20","10:15","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12457714","2016-10-20","08:15","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12454604","2016-10-20","00:12","","","24","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12453596","2016-10-19","22:03","","","58","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12452412","2016-10-19","20:16","","","44","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12450522","2016-10-19","18:14","","","46","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12448080","2016-10-19","16:20","","","65","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12441816","2016-10-19","12:24","","","50","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12438269","2016-10-19","10:17","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12432153","2016-10-19","00:04","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12431325","2016-10-18","22:01","","","53","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12429629","2016-10-18","19:56","","","51","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12427712","2016-10-18","18:02","","","38","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12424507","2016-10-18","16:10","","","56","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12421697","2016-10-18","14:23","","","45","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12413630","2016-10-18","10:04","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12412374","2016-10-18","09:16","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12407286","2016-10-17","20:00","","","44","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12401026","2016-10-17","18:09","","","43","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12395015","2016-10-17","14:09","","","35","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12391508","2016-10-17","12:11","","","35","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12388451","2016-10-17","10:30","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12385578","2016-10-17","08:26","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12381657","2016-10-17","00:08","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12381079","2016-10-16","22:18","","","57","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12380012","2016-10-16","20:05","","","61","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12378913","2016-10-16","18:01","","","50<br />
","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12377895","2016-10-16","16:11","","","62","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12376855","2016-10-16","13:53","","","45<br />
","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12376274","2016-10-16","12:04","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12375152","2016-10-15","20:14","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12374159","2016-10-15","16:06","","","36","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12373337","2016-10-15","13:56","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12373344","2016-10-15","12:00","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12372163","2016-10-15","11:03","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12370719","2016-10-14","20:07","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12370021","2016-10-14","17:57","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12369311","2016-10-14","16:50","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12366691","2016-10-14","14:08","","","28","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12364351","2016-10-14","12:04","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12361640","2016-10-14","10:08","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12359735","2016-10-14","08:11","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12356956","2016-10-14","00:15","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12355175","2016-10-13","22:12","","","46","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12354022","2016-10-13","20:01","","","50","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12352420","2016-10-13","18:02","","","47","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12350026","2016-10-13","16:09","35","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12343866","2016-10-13","12:06","","","45","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12340595","2016-10-13","10:11","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12338171","2016-10-13","08:18","","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12333918","2016-10-12","22:16","","","59","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12330282","2016-10-12","18:07","","","48","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12327543","2016-10-12","16:07","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12327527","2016-10-12","16:06","","","62","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12324394","2016-10-12","14:23","","","44","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12316874","2016-10-12","10:22","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12314644","2016-10-12","08:27","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12308405","2016-10-11","20:01","","","18<br />
","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12306454","2016-10-11","18:06","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12303996","2016-10-11","16:09","","","14","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12301163","2016-10-11","14:08","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12297993","2016-10-11","12:10","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12292662","2016-10-11","09:00","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12252251","2016-10-07","16:03","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12250226","2016-10-07","14:12","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12248214","2016-10-07","12:34","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12245037","2016-10-07","10:04","","","19","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12243212","2016-10-07","08:15","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12240317","2016-10-07","00:01","","","18","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12239775","2016-10-06","22:09","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12238611","2016-10-06","20:08","","","51","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12236983","2016-10-06","18:04","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12234649","2016-10-06","16:08","40","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12228374","2016-10-06","12:07","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12224851","2016-10-06","10:06","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12222698","2016-10-06","08:26","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12219126","2016-10-06","00:10","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12218390","2016-10-05","22:10","","","60","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12217013","2016-10-05","20:07","","","26","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12215024","2016-10-05","18:10","","","55","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12212349","2016-10-05","16:06","","","85","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12209788","2016-10-05","14:29","","","56","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12206104","2016-10-05","12:24","","","30","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12202028","2016-10-05","10:12","","","17","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12199767","2016-10-05","08:12","","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12195321","2016-10-04","22:06","","","48","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12191761","2016-10-04","18:07","","","39","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12189000","2016-10-04","16:08","","","34","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12185636","2016-10-04","14:09","","","36","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12182599","2016-10-04","12:35","","","41","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12177786","2016-10-04","10:04","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12176464","2016-10-04","09:22","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12170741","2016-10-04","00:11","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12169814","2016-10-03","22:04","","","50","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12167898","2016-10-03","20:14","","","65","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12164154","2016-10-03","18:12","","","49","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12160888","2016-10-03","16:24","","","44","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12158148","2016-10-03","15:06","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12147790","2016-10-03","10:07","8am count","","5","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12140801","2016-10-03","00:10","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12140317","2016-10-02","22:21","","","35","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12139293","2016-10-02","20:07","","","59","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12138197","2016-10-02","18:00","","","59","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12137202","2016-10-02","16:12","","","74","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12136005","2016-10-02","14:01","","","47","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12135415","2016-10-02","12:22","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12134050","2016-10-01","20:03","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12133709","2016-10-01","18:16","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12132947","2016-10-01","16:08","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12132160","2016-10-01","14:10","","","11","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12131341","2016-10-01","12:08","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12130678","2016-10-01","10:01","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12129465","2016-09-30","20:01","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12128860","2016-09-30","18:04","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12124860","2016-09-30","14:57","","","19","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12120914","2016-09-30","12:13","","","38","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12092313","2016-09-30","08:19","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12089186","2016-09-30","00:06","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12088527","2016-09-29","22:07","","","34","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12087202","2016-09-29","20:08","","","47","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12085329","2016-09-29","18:06","","","23","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12082493","2016-09-29","16:05","33","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12079239","2016-09-29","14:05","","","32","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12075655","2016-09-29","12:17","","","45","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12071281","2016-09-29","10:14","","","23","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12070154","2016-09-29","09:28","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12064430","2016-09-29","00:08","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12063638","2016-09-28","22:09","","","45","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12062560","2016-09-28","20:37","","","53","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12057339","2016-09-28","16:11","","","54","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12053641","2016-09-28","14:06","","","53","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12049588","2016-09-28","12:00","","","32","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12037416","2016-09-27","22:03","41","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12035757","2016-09-27","20:01","","","38","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12033391","2016-09-27","18:00","","","41","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12030571","2016-09-27","16:03","","","75","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12028289","2016-09-27","14:51","","","23","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12023271","2016-09-27","12:25","","","32","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12018345","2016-09-27","10:05","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12016430","2016-09-27","09:03","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12009546","2016-09-26","22:04","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12007707","2016-09-26","20:01","65","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12004940","2016-09-26","18:03","43","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o12001499","2016-09-26","16:06","","","29","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11997776","2016-09-26","14:16","","","34","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11972589","2016-09-25","23:57","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11971707","2016-09-25","22:04","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11970581","2016-09-25","20:09","","","50","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11969355","2016-09-25","18:06","","","49","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11968217","2016-09-25","16:01","","","48","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11967043","2016-09-25","14:02","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11966294","2016-09-25","12:07","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11964587","2016-09-24","20:21","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11963272","2016-09-24","16:09","","","27","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11959119","2016-09-24","10:11","","","0","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11957815","2016-09-23","20:08","","","7","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11957213","2016-09-23","18:17","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11955308","2016-09-23","16:05","","","14","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11953300","2016-09-23","14:34","","","19","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11946358","2016-09-23","09:58","","","13","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11944744","2016-09-23","08:20","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11941614","2016-09-23","00:01","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11940496","2016-09-22","22:02","","","24","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11939147","2016-09-22","20:12","","","42","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11937107","2016-09-22","18:05","","","39","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11934416","2016-09-22","16:11","","","38","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11931151","2016-09-22","14:25","","","31","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11926521","2016-09-22","12:05","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11922606","2016-09-22","10:02","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11918594","2016-09-22","08:19","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11915061","2016-09-22","00:16","","","4","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11913266","2016-09-21","22:09","","","45","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11911461","2016-09-21","20:05","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11909260","2016-09-21","18:03","","","36","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11906012","2016-09-21","16:01","","","65","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11899273","2016-09-21","12:32","","","38","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11894573","2016-09-21","10:16","","","13","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11888076","2016-09-21","00:05","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11887129","2016-09-20","22:09","","","33","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11885566","2016-09-20","20:22","","","26","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11880321","2016-09-20","16:09","","","47","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11868625","2016-09-20","10:11","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11862223","2016-09-20","00:07","","","12","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11861244","2016-09-19","22:10","","","52","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11859559","2016-09-19","20:13","","","69","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11857164","2016-09-19","18:07","29","","","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11853853","2016-09-19","16:07","","","41","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11850110","2016-09-19","14:16","","","36","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11846817","2016-09-19","12:45","","","32","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11840558","2016-09-19","10:07","","","18","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11837686","2016-09-19","08:13","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11833190","2016-09-19","00:06","","","3","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11832624","2016-09-18","22:32","","","20","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11831831","2016-09-18","21:04","","","35","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11829261","2016-09-18","17:58","","","22","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11828051","2016-09-18","16:06","","","38","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11826742","2016-09-18","14:00","","","25","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11825681","2016-09-18","12:09","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11824147","2016-09-17","20:02","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11822999","2016-09-17","16:07","","","16","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11821997","2016-09-17","14:09","","","9","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11821696","2016-09-17","13:22","","","10","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11820655","2016-09-17","10:08","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11819747","2016-09-16","20:08","","","1","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11819520","2016-09-16","19:05","","","2","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11817847","2016-09-16","16:32","","","8","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
"o11814772","2016-09-16","14:13","","","15","","Circulation Student","Head Count - Concourse","blank","blank","blank","blank"
